id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,codigo_calidad,anio_renovacion,agente_id,codigo_pais
1015000050,04/01/2023,652600.00,14388591,0,0,3,8,0,8,2
1023089140,04/01/2023,665000.00,13776842,0,0,3,8,1989,11,1
1061400180,04/01/2023,240000.00,13027541,0,0,4,7,0,9,1
1545808960,04/01/2023,237500.00,13991395,0,0,4,7,0,1,1
1771100030,04/01/2023,335000.00,14000912,0,0,3,7,0,7,1
1839910300,04/01/2023,299950.00,10766942,0,0,4,7,0,1,10
2207100740,04/01/2023,463000.00,11619374,0,0,4,7,0,11,1
2228900191,04/01/2023,340000.00,14202282,0,0,3,7,0,11,9
2338800161,04/01/2023,365000.00,14996029,0,0,4,6,0,11,1
2346800270,04/01/2023,555000.00,12308037,0,2,3,7,0,2,1
2556500040,04/01/2023,320000.00,14806876,0,0,3,7,0,8,1
2660500365,04/01/2023,392000.00,10282552,0,0,3,7,0,1,1
2892600056,04/01/2023,216000.00,13855596,0,0,4,7,0,1,1
2902200015,04/01/2023,700000.00,14018805,0,0,3,7,0,1,1
3024089057,04/01/2023,282500.00,13069376,0,0,4,6,0,8,1
3392100140,04/01/2023,215000.00,10219250,0,0,3,6,0,5,1
4123840310,04/01/2023,342500.00,11098867,0,0,3,8,0,11,1
4154301371,04/01/2023,315000.00,11483307,0,0,3,7,0,7,1
4440400155,04/01/2023,190000.00,12693488,0,0,3,7,0,9,1
5045700090,04/01/2023,480000.00,10463023,0,0,3,8,0,8,1
5100400251,04/01/2023,390000.00,13617911,0,0,3,7,0,2,1
5559200051,04/01/2023,272000.00,10282987,0,0,3,7,0,5,1
6073300040,04/01/2023,495000.00,12053345,0,0,2,8,0,3,1
7201800090,04/01/2023,405000.00,11951108,0,0,3,7,0,11,2
7202280580,04/01/2023,653000.00,11808879,0,0,3,7,0,8,4
7457400250,04/01/2023,283500.00,11431870,0,0,3,7,0,1,1
7625702451,04/01/2023,459000.00,13615609,0,0,3,8,0,5,1
7663700531,04/01/2023,325000.00,14022129,0,0,3,6,0,1,4
7697860130,04/01/2023,245000.00,13936238,0,0,3,7,0,1,2
7752000065,04/01/2023,537000.00,11428741,0,0,5,7,0,6,1
7796000095,04/01/2023,1085000.00,14619928,0,0,5,9,0,9,1
7831800505,04/01/2023,200000.00,12448413,0,0,3,6,0,6,1
7885801460,04/01/2023,325000.00,10249795,0,0,3,8,0,6,6
7973202225,04/01/2023,154200.00,12042414,0,0,3,6,0,7,1
7985100190,04/01/2023,248500.00,14716704,0,0,3,8,0,2,7
8651411460,04/01/2023,214000.00,12322543,0,0,5,6,0,8,1
8857600540,04/01/2023,265000.00,14543207,0,0,4,7,0,11,9
9809000010,04/01/2023,1629000.00,13391320,0,0,4,9,0,9,3
9828200460,04/01/2023,430000.00,14603778,0,0,3,7,0,9,1
208500160,05/01/2023,760000.00,10212451,0,0,5,8,0,11,1
225079036,05/01/2023,937500.00,12034490,0,0,3,11,0,6,1
226039317,05/01/2023,750000.00,10106892,0,2,4,7,0,1,1
282500010,05/01/2023,685000.00,13530768,0,0,3,9,2010,8,1
854000165,05/01/2023,285000.00,12061761,0,0,3,7,0,11,1
1036450360,05/01/2023,540000.00,13902960,0,0,3,8,0,11,1
1099760230,05/01/2023,291000.00,10777686,0,0,3,7,0,2,8
1337800830,05/01/2023,998500.00,13549758,0,0,3,8,0,11,5
1402950550,05/01/2023,332000.00,11079838,0,0,3,8,0,6,1
1442860160,05/01/2023,380000.00,13929838,0,0,4,8,0,5,1
1723049270,05/01/2023,340500.00,13496262,0,0,4,7,0,4,1
1727500010,05/01/2023,354000.00,13909647,0,0,3,7,0,11,1
1773101159,05/01/2023,250000.00,14329764,0,0,3,7,0,4,1
1823049202,05/01/2023,326000.00,13013186,0,0,3,7,0,8,1
2193340260,05/01/2023,596500.00,14004568,0,0,3,8,0,11,1
2204500480,05/01/2023,551100.00,14913272,0,0,5,7,0,5,1
2249500059,05/01/2023,550000.00,11098865,0,0,3,7,0,2,4
2592400250,05/01/2023,445000.00,10238352,0,0,3,7,0,4,1
2721600010,05/01/2023,988000.00,11764043,0,2,4,8,0,1,1
2731600045,05/01/2023,390000.00,11156027,0,0,3,7,0,11,10
3151600035,05/01/2023,261590.00,11215547,0,0,3,6,0,1,1
3323500010,05/01/2023,1150000.00,10471017,0,0,4,8,0,11,1
3342700464,05/01/2023,729000.00,13075143,0,0,3,9,0,2,1
3353404510,05/01/2023,305000.00,12079060,0,0,4,6,0,8,3
3625059166,05/01/2023,553000.00,13405947,0,0,3,7,0,11,1
3630110340,05/01/2023,728725.00,13786378,0,2,3,8,0,11,1
3630120700,05/01/2023,765000.00,11583283,0,0,3,9,0,4,9
3869900139,05/01/2023,484950.00,14060672,0,0,3,8,0,6,1
3959400645,05/01/2023,798600.00,14097285,0,1,3,8,0,3,1
4127000050,05/01/2023,485000.00,11044730,0,0,3,7,2013,8,1
5100403405,05/01/2023,790000.00,14402617,0,0,3,7,0,7,1
5104220120,05/01/2023,320000.00,11532253,0,0,4,6,0,6,1
5457300095,05/01/2023,1775000.00,11117536,0,2,3,11,0,6,1
5469502860,05/01/2023,350000.00,11441547,0,0,4,8,0,11,1
6141100445,05/01/2023,499000.00,10310523,0,0,3,7,0,8,4
6151800612,05/01/2023,162000.00,12709808,0,0,4,6,0,11,10
6414100732,05/01/2023,349000.00,11322982,0,0,3,7,0,11,1
6885900415,05/01/2023,290000.00,12347662,0,0,5,7,0,6,9
7399000230,05/01/2023,350000.00,14467435,0,0,3,8,0,1,1
7504020960,05/01/2023,879900.00,14181523,0,0,3,10,0,5,9
7589200165,05/01/2023,679800.00,10751089,0,0,4,7,0,3,1
7708250010,05/01/2023,325000.00,13923285,0,0,4,8,0,1,1
7859960250,05/01/2023,585000.00,12159929,0,0,3,8,0,7,1
8564950250,05/01/2023,528000.00,11669836,0,0,3,8,0,9,1
8645500160,05/01/2023,180500.00,14989986,0,0,3,7,0,10,1
8679200100,05/01/2023,850000.00,14483637,0,0,3,9,0,11,1
8682310470,05/01/2023,587400.00,14698339,0,2,3,8,0,3,1
8854100350,05/01/2023,625000.00,10329261,0,0,3,9,0,11,1
8860200010,05/01/2023,273500.00,10132309,0,0,3,8,0,7,1
9158100075,05/01/2023,330000.00,10206426,0,0,3,7,0,1,1
9191201250,05/01/2023,580000.00,12830094,0,0,4,6,0,1,1
9222400510,05/01/2023,406000.00,10374748,0,0,3,6,0,5,1
9253900271,05/01/2023,3567000.00,12319047,1,4,3,10,0,4,1
9839300125,05/01/2023,575000.00,10816211,0,0,3,8,0,2,1
126059018,06/01/2023,395000.00,14545052,0,0,4,8,0,7,1
274100090,06/01/2023,329500.00,14455057,0,0,3,7,0,5,1
824059305,06/01/2023,2200000.00,10003342,0,1,3,11,0,11,1
1081310060,06/01/2023,375000.00,14514292,0,0,5,8,0,6,1
1099600220,06/01/2023,185000.00,12496163,0,0,3,7,0,11,1
1370802540,06/01/2023,875000.00,10306386,0,1,4,8,0,2,4
1383800015,06/01/2023,524000.00,10516690,0,0,3,8,0,9,8
1455600030,06/01/2023,645000.00,13749882,0,3,3,8,0,2,10
1529200340,06/01/2023,496500.00,10141660,0,0,3,8,0,1,1
2111010760,06/01/2023,357500.00,14867398,0,0,3,7,0,5,4
2131701240,06/01/2023,349950.00,10525413,0,0,4,7,0,2,1
2205500030,06/01/2023,331500.00,12851551,0,0,3,7,0,11,1
2722049092,06/01/2023,240000.00,12385997,0,0,4,8,0,1,9
2781260070,06/01/2023,512160.00,12826351,0,0,3,9,0,3,1
2785000480,06/01/2023,768500.00,11294962,0,0,4,8,0,11,1
3179102155,06/01/2023,760000.00,14376815,0,0,5,7,0,8,1
3204800200,06/01/2023,665000.00,12172375,0,0,5,8,0,1,1
3278606110,06/01/2023,375000.00,14637093,0,0,3,8,0,10,10
3304300380,06/01/2023,600000.00,14186408,0,0,3,9,0,8,5
3331001285,06/01/2023,180000.00,14778984,0,0,3,7,0,1,1
3352401037,06/01/2023,224000.00,13624730,0,0,3,7,0,5,1
3454800060,06/01/2023,171800.00,11677199,0,0,3,6,0,11,1
3625059071,06/01/2023,899000.00,10930744,0,3,4,8,0,11,1
3625700080,06/01/2023,987500.00,11734831,0,0,4,10,0,11,1
3629700080,06/01/2023,635000.00,12552223,0,0,3,8,0,11,4
4006000423,06/01/2023,230000.00,10181924,0,0,3,6,0,9,1
5126300510,06/01/2023,419000.00,12897281,0,0,3,8,0,1,10
5381000082,06/01/2023,185000.00,10471326,0,0,4,5,0,2,2
5466700290,06/01/2023,288000.00,10093059,0,0,4,7,0,1,3
5561401210,06/01/2023,595000.00,10080066,0,0,4,8,0,9,1
5649600435,06/01/2023,349950.00,11697140,0,0,3,7,2000,11,1
6381500110,06/01/2023,330000.00,14828584,0,0,4,7,0,1,1
6414100026,06/01/2023,320000.00,14630442,0,0,3,7,0,1,1
6613000585,06/01/2023,1620500.00,12236509,0,3,5,9,0,9,1
6648150090,06/01/2023,1195000.00,13655676,0,0,3,11,0,11,1
6798100610,06/01/2023,425000.00,12355995,0,0,3,7,0,5,1
6817800730,06/01/2023,386500.00,11876798,0,0,3,7,0,8,9
6821600390,06/01/2023,815000.00,12088254,0,1,4,9,0,8,1
7129304225,06/01/2023,305000.00,12978216,0,0,5,7,0,4,2
7197000100,06/01/2023,510000.00,11349257,0,0,3,8,0,6,1
7203101590,06/01/2023,305000.00,13571420,0,0,3,7,0,9,1
7462900015,06/01/2023,387000.00,14036293,0,0,3,7,0,7,3
7519001825,06/01/2023,455000.00,10428874,0,0,4,6,0,4,1
7605800090,06/01/2023,1010000.00,10284457,0,0,3,9,0,4,1
7796600085,06/01/2023,185000.00,13951791,0,0,3,7,0,11,5
8944300110,06/01/2023,218250.00,13054110,0,0,3,7,0,10,1
9477200460,06/01/2023,350000.00,14008518,0,0,4,7,0,9,6
9510860750,06/01/2023,918000.00,14209047,0,0,3,9,0,1,1
9808630120,06/01/2023,770000.00,13881682,0,3,4,9,0,5,1
121039156,07/01/2023,249000.00,12614559,0,2,3,5,0,7,1
475000190,07/01/2023,465000.00,14092336,0,0,3,8,0,8,1
764000180,07/01/2023,295000.00,12974469,0,0,4,8,0,11,1
1115800110,07/01/2023,524000.00,14765310,0,0,4,8,0,1,9
1329500120,07/01/2023,300000.00,12465660,0,0,3,8,0,11,4
1923300170,07/01/2023,629000.00,13699565,0,0,3,7,1984,11,1
1926059027,07/01/2023,803000.00,14484430,0,0,3,7,0,6,1
2024059127,07/01/2023,908950.00,11678814,0,0,3,9,0,1,1
2024059130,07/01/2023,928950.00,12755471,0,0,3,9,0,1,1
2064800600,07/01/2023,485100.00,11297638,0,0,5,7,0,3,9
2619950740,07/01/2023,435000.00,10423659,0,0,3,8,0,1,1
2771603940,07/01/2023,640000.00,14473658,0,0,3,7,0,1,1
2909310060,07/01/2023,319000.00,12490575,0,0,3,7,0,11,1
2922059212,07/01/2023,480000.00,12061583,0,0,3,7,0,1,1
3126049439,07/01/2023,313000.00,14281636,0,0,3,8,0,11,1
3295450050,07/01/2023,322000.00,13714555,0,0,3,7,0,2,1
3300790540,07/01/2023,292500.00,13932956,0,0,3,7,0,1,3
3586501075,07/01/2023,600000.00,11975130,0,0,3,8,0,9,1
3598600088,07/01/2023,311000.00,10552783,0,0,3,7,0,11,8
3634100030,07/01/2023,270000.00,14753514,0,0,3,7,0,11,1
3649100346,07/01/2023,322968.00,12104909,0,0,4,7,0,11,1
3885802134,07/01/2023,880000.00,10307331,0,0,3,8,0,2,1
3905081350,07/01/2023,560000.00,10126693,0,0,3,8,0,6,1
4167960330,07/01/2023,270000.00,13314535,0,0,3,8,0,9,1
4364200015,07/01/2023,335000.00,12715014,0,0,5,6,0,11,3
6163900032,07/01/2023,264950.00,10380921,0,0,3,6,0,11,1
6641800020,07/01/2023,700000.00,13277845,0,3,4,9,0,11,1
6821102350,07/01/2023,323000.00,10361998,0,0,4,7,0,8,1
7374600060,07/01/2023,550000.00,11220686,0,0,4,7,0,5,6
7525410060,07/01/2023,610000.00,14796188,0,0,3,8,0,1,10
7852011070,07/01/2023,1504800.00,10875647,0,4,3,10,0,3,1
8562600500,07/01/2023,520000.00,11225549,0,0,3,8,0,5,1
8964800890,07/01/2023,3200000.00,14557947,0,4,3,11,0,7,2
9413900035,07/01/2023,1650000.00,14096879,0,0,3,10,0,1,2
9477940390,07/01/2023,510000.00,12990825,0,0,3,7,0,4,1
9536600105,07/01/2023,600000.00,12387536,0,3,3,8,0,4,4
5437600140,08/01/2023,325000.00,12140456,0,0,4,8,0,9,1
424069206,10/01/2023,835000.00,10264261,0,0,3,10,0,7,1
538000250,10/01/2023,332500.00,14688245,0,0,3,7,0,11,1
1118001631,10/01/2023,1225000.00,14612845,0,0,3,9,0,8,1
1433290010,10/01/2023,449000.00,11610213,0,0,3,7,0,7,6
1982201596,10/01/2023,540000.00,13269713,0,0,3,8,0,2,1
2124079093,10/01/2023,835000.00,10591220,0,0,3,9,0,11,5
2215450100,10/01/2023,330000.00,11728097,0,0,3,8,0,2,1
2472920680,10/01/2023,440000.00,12628978,0,0,3,9,0,11,1
2473500110,10/01/2023,419950.00,14386550,0,0,5,8,0,8,1
2523039310,10/01/2023,359000.00,11958680,0,0,3,8,0,2,1
2767604252,10/01/2023,344000.00,14597485,0,0,3,8,0,2,1
2787700180,10/01/2023,320000.00,13988083,0,0,5,7,0,11,1
3026059014,10/01/2023,400000.00,11001752,0,0,4,6,0,6,1
3586500665,10/01/2023,530000.00,13758724,0,0,3,8,0,1,1
3816300105,10/01/2023,435000.00,10286163,0,0,4,7,0,5,1
3859900060,10/01/2023,2750000.00,14285911,0,1,3,12,0,9,1
3904980360,10/01/2023,495000.00,13752831,0,0,3,8,0,1,2
3935900232,10/01/2023,237000.00,14816519,0,0,2,6,0,11,1
4022900571,10/01/2023,385000.00,12051665,0,0,3,7,0,1,1
4219400465,10/01/2023,950000.00,10958390,0,2,3,8,0,11,1
4242900245,10/01/2023,618000.00,14355048,0,0,4,7,0,11,2
4322300340,10/01/2023,265000.00,13864246,0,0,4,7,0,8,1
4441300170,10/01/2023,1300000.00,11969045,0,4,3,11,0,2,9
5088500210,10/01/2023,415000.00,11336946,0,0,4,9,0,10,2
6116500341,10/01/2023,419000.00,11888897,0,0,4,7,0,9,1
6672900220,10/01/2023,984000.00,11197689,0,0,5,9,0,11,9
7140200250,10/01/2023,200000.00,13580196,0,0,4,7,0,7,1
7149400450,10/01/2023,287000.00,11738800,0,0,3,7,0,6,1
7186800105,10/01/2023,236500.00,11003627,0,0,3,6,0,8,1
7215730930,10/01/2023,500000.00,13035252,0,0,3,8,0,2,1
7436050170,10/01/2023,338500.00,12195386,0,0,3,8,0,6,1
7504100360,10/01/2023,565000.00,13320251,0,0,3,9,0,1,8
7812801125,10/01/2023,222900.00,14560588,0,0,3,6,0,2,1
8143000490,10/01/2023,374500.00,10624327,0,0,4,7,0,2,1
8682261190,10/01/2023,550285.00,13166567,0,0,3,8,0,2,1
8682282070,10/01/2023,920000.00,11431230,0,0,3,9,0,1,1
8731980680,10/01/2023,329000.00,10266497,0,0,4,8,0,7,1
8835800350,10/01/2023,1950000.00,12661203,0,3,3,12,0,11,3
8851500050,10/01/2023,262000.00,10242016,0,0,3,7,0,4,1
9323610110,10/01/2023,710000.00,12901193,0,0,3,9,0,6,1
9482700075,10/01/2023,800000.00,12189348,0,0,3,8,2014,11,1
9547200530,10/01/2023,780000.00,10549417,0,0,3,8,0,6,1
715010530,11/01/2023,2483685.60,14057050,0,3,3,10,0,3,1
731500200,11/01/2023,347500.00,10962498,0,0,3,9,0,11,1
1269200150,11/01/2023,358000.00,11453763,0,0,4,6,0,11,3
1310440470,11/01/2023,441000.00,11523485,0,0,3,9,0,9,1
1352300520,11/01/2023,294000.00,11123690,0,0,3,7,2012,10,1
1402600570,11/01/2023,320000.00,11218893,0,0,3,8,0,4,1
1445500010,11/01/2023,855000.00,12961699,0,0,4,9,0,1,6
1741700040,11/01/2023,725000.00,14287741,0,0,3,7,0,6,1
1775950100,11/01/2023,357823.00,13698867,0,0,3,8,0,8,1
1924079091,11/01/2023,460000.00,14368148,0,3,2,8,0,11,8
1939050110,11/01/2023,500000.00,14997034,0,0,3,8,0,11,1
2025059134,11/01/2023,810000.00,13030913,0,0,3,7,0,5,1
2113700780,11/01/2023,320000.00,13890381,0,0,3,7,0,5,1
2159900060,11/01/2023,451101.00,14611838,0,0,4,8,0,4,1
2473002850,11/01/2023,515000.00,10072852,0,0,5,8,0,11,1
2767603612,11/01/2023,645480.00,13093443,0,0,3,8,0,3,1
2767700022,11/01/2023,500000.00,11773555,0,0,3,7,0,11,1
2824079053,11/01/2023,440000.00,11225227,0,0,3,7,0,4,1
3034200399,11/01/2023,635000.00,13063556,0,0,3,9,0,10,1
3175200220,11/01/2023,410000.00,10790048,0,0,3,8,0,1,1
3339400515,11/01/2023,667000.00,13388725,0,0,3,9,2005,5,1
3468800310,11/01/2023,425000.00,10597494,0,0,2,6,0,9,1
4139480350,11/01/2023,1688000.00,12205423,0,2,3,12,0,9,1
4403600240,11/01/2023,832000.00,11051839,0,0,4,10,0,1,1
5113260170,11/01/2023,215000.00,10687309,0,0,3,7,0,2,7
5153200030,11/01/2023,515000.00,11731352,0,2,3,8,0,8,1
5419801120,11/01/2023,314000.00,13967642,0,0,4,7,0,9,1
5595900345,11/01/2023,460000.00,13283418,0,0,4,8,1986,6,10
6056111430,11/01/2023,335000.00,13392021,0,0,3,8,0,1,1
6303400981,11/01/2023,190000.00,11193298,0,0,4,6,0,11,1
6600400090,11/01/2023,207500.00,12862872,0,0,3,7,0,11,1
7017200055,11/01/2023,560000.00,14105377,0,0,3,9,0,11,1
7454000555,11/01/2023,272000.00,13091463,0,0,4,6,0,6,2
7518501140,11/01/2023,300000.00,11680984,0,0,3,7,0,9,1
7752000090,11/01/2023,635000.00,11940796,0,0,5,8,0,11,1
7889600190,11/01/2023,229000.00,11262461,0,0,3,7,0,10,2
8564860110,11/01/2023,594491.00,12384436,0,0,3,9,0,5,1
8649400790,11/01/2023,160000.00,10548530,0,0,4,5,0,2,1
8682261440,11/01/2023,579000.00,13140099,0,0,3,8,0,10,1
8832900135,11/01/2023,769000.00,13802154,0,2,4,9,0,6,1
8927600070,11/01/2023,630000.00,11010730,0,0,3,7,0,8,1
9407110700,11/01/2023,175000.00,13415770,0,0,3,7,0,6,1
9528104286,11/01/2023,455000.00,12579207,0,0,3,7,0,5,1
53500020,12/01/2023,248000.00,13356669,0,0,3,7,0,1,1
114100131,12/01/2023,559950.00,14412481,0,0,3,9,0,11,1
126039467,12/01/2023,700000.00,10697149,0,0,3,9,0,11,1
251300110,12/01/2023,358000.00,12289421,0,0,3,8,0,5,1
322069141,12/01/2023,462000.00,11777149,0,0,4,8,0,7,1
984200540,12/01/2023,290000.00,12968215,0,0,4,7,0,9,10
1024049006,12/01/2023,665000.00,11807244,0,2,3,8,0,11,1
1024069205,12/01/2023,1175000.00,13651601,0,0,3,10,0,9,1
1430800162,12/01/2023,250000.00,13575718,0,0,4,7,0,1,6
1443300140,12/01/2023,330000.00,10042455,0,0,3,8,0,1,1
1446403850,12/01/2023,212000.00,14424476,0,0,4,6,0,11,1
1523049207,12/01/2023,220000.00,14230422,0,0,3,7,0,2,3
1546600020,12/01/2023,760000.00,11559139,0,0,4,8,0,7,1
1822059156,12/01/2023,680000.00,14194051,0,0,3,10,0,1,1
2227900040,12/01/2023,300000.00,11185422,0,0,3,8,0,1,1
2309710070,12/01/2023,280000.00,10769417,0,3,3,7,0,1,3
2826049234,12/01/2023,425000.00,13990979,0,0,3,7,0,11,1
2923500010,12/01/2023,757500.00,14240328,0,0,3,8,0,6,10
3293700482,12/01/2023,509000.00,12844116,0,0,3,7,0,6,1
3528900768,12/01/2023,675000.00,11899685,0,0,3,8,0,11,1
3530410020,12/01/2023,265000.00,13238241,0,0,5,8,0,1,7
3760500435,12/01/2023,570000.00,12439995,0,2,3,8,0,1,10
4014400292,12/01/2023,465000.00,12432938,0,0,3,9,0,2,1
4139910180,12/01/2023,1475000.00,12665230,0,0,3,12,0,11,1
4427100030,12/01/2023,332500.00,11212528,0,0,3,7,0,1,2
4476400275,12/01/2023,335000.00,13552109,0,0,4,7,0,1,1
5153200666,12/01/2023,212000.00,12200234,0,0,4,7,0,11,2
5366200330,12/01/2023,470000.00,13829234,0,0,3,7,0,8,1
5637200150,12/01/2023,343500.00,14725276,0,0,3,7,0,7,1
5702380630,12/01/2023,235000.00,11347366,0,0,3,7,0,2,2
6031400071,12/01/2023,270000.00,12551281,0,0,3,7,0,11,1
6099400030,12/01/2023,320000.00,14338929,0,0,4,8,0,5,1
6352600490,12/01/2023,820000.00,10178225,0,0,3,9,0,2,1
7100000110,12/01/2023,340000.00,11345342,0,0,3,7,0,7,1
7129800036,12/01/2023,109000.00,11297252,0,0,3,5,0,5,1
7153200160,12/01/2023,1378600.00,14513933,0,0,5,9,0,9,1
7202290160,12/01/2023,435000.00,14228387,0,0,3,7,0,11,4
7351200295,12/01/2023,1518000.00,14416707,1,4,3,7,1960,3,1
7625702615,12/01/2023,400000.00,10452925,0,0,3,5,0,8,1
7830800473,12/01/2023,333500.00,11563505,0,0,3,8,0,7,2
7896300592,12/01/2023,303500.00,10475176,0,0,3,8,0,6,2
7936500221,12/01/2023,658000.00,11826875,1,4,1,5,0,11,1
7985400133,12/01/2023,215000.00,10180313,0,0,3,7,0,11,1
8562770320,12/01/2023,554000.00,10422981,0,0,3,8,0,7,8
8732000410,12/01/2023,272000.00,13505266,0,0,4,7,0,1,1
8861500065,12/01/2023,599500.00,11768714,0,0,4,7,0,11,10
9275702405,12/01/2023,1015000.00,10268714,0,2,3,10,0,10,1
9430110030,12/01/2023,500000.00,11992336,0,0,3,8,0,6,1
9455200596,12/01/2023,357500.00,13218999,0,0,3,6,0,1,1
9542801410,12/01/2023,286000.00,10348506,0,0,2,8,0,7,1
9578060420,12/01/2023,525000.00,10536222,0,0,3,8,0,8,1
126059005,13/01/2023,547000.00,11538984,0,0,3,7,0,11,1
257000138,13/01/2023,280000.00,13093806,0,0,3,6,0,8,2
722059070,13/01/2023,235000.00,13518506,0,0,4,7,0,1,1
809002390,13/01/2023,658000.00,11473837,0,0,3,7,0,6,1
871001484,13/01/2023,719000.00,10686644,0,0,5,7,0,6,1
1311300100,13/01/2023,221000.00,10319886,0,0,3,7,0,7,1
1522039105,13/01/2023,729000.00,12234090,0,2,4,9,0,10,1
1685200190,13/01/2023,203000.00,12793336,0,0,4,7,0,11,1
1786700080,13/01/2023,470000.00,14128986,0,0,3,9,0,6,1
1926049154,13/01/2023,465000.00,12679540,0,0,3,7,0,1,1
2008000270,13/01/2023,291850.00,12303152,0,0,3,7,0,9,9
2028700265,13/01/2023,505000.00,12863879,0,0,2,7,0,10,2
2323069022,13/01/2023,390000.00,10982586,0,0,4,7,1977,5,1
2473380010,13/01/2023,265000.00,11735207,0,0,4,7,0,8,4
2557000090,13/01/2023,238000.00,12059369,0,0,3,7,0,5,1
2769600305,13/01/2023,715000.00,14577497,0,2,3,8,0,1,1
2787700060,13/01/2023,420000.00,10195450,0,0,5,7,0,8,1
2862500060,13/01/2023,834950.00,10360407,0,0,3,9,0,4,5
